,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
1141,24228000.0,280.41666666667004,-0.00010373885756321,0.00014177769461481,-3.8038837051606e-05,-4.3629314900105e-07,5.706860096835e-07,-1.3439286068245e-07,-16.526504108535,39.039405924822,-1.2925355300598997,0.77893518518519,50400.0,1.0,1100.0,530.0,0.2,17.0
1145,24314400.0,281.41666666667004,-0.00010397314245219,0.00014210638082109,-3.81332383689e-05,-4.3870765700358e-07,5.739951907205999e-07,-1.3528753371702002e-07,-16.526039294765,39.085290949822,-1.2902304661488002,0.78171296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1149,24400800.0,282.41666666667004,-0.00010420712384376,0.00014243465422533,-3.822753038157e-05,-4.4112818439435997e-07,5.7731350517811e-07,-1.3618532078374e-07,-16.525709500592,39.133927277258,-1.2873086666402,0.78449074074074,50400.0,1.0,1100.0,530.0,0.2,17.0
1153,24487200.0,283.41666666667004,-0.00010444080702344,0.00014276251787773,-3.8321710854295e-05,-4.4355460061960003e-07,5.8064078883329e-07,-1.3708618821368998e-07,-16.525071278694,39.179985271782996,-1.2849257512706,0.78726851851852,50400.0,1.0,1100.0,530.0,0.2,17.0
1157,24573600.0,284.41666666667004,-0.00010467419368443,0.00014308998450551002,-3.8415790821075e-05,-4.4598729467726003e-07,5.8397756877461e-07,-1.3799027409734002e-07,-16.5247961484,39.228442411841,-1.2821055512683002,0.7900462962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1161,24660000.0,285.41666666667004,-0.00010490725590024001,0.00014341701598184,-3.8509760081596004e-05,-4.4842583877558004e-07,5.8732325155996e-07,-1.3889741278438e-07,-16.524363817679,39.275378617587,-1.2795630345494,0.79282407407407,50400.0,1.0,1100.0,530.0,0.2,17.0
1165,24746400.0,286.41666666667004,-0.00010514000329455,0.0001437436348812,-3.8603631586654e-05,-4.5087063807418e-07,5.9067839586846e-07,-1.3980775779428e-07,-16.523925628478,39.317621040832,-1.2781093872338998,0.79560185185185,50400.0,1.0,1100.0,530.0,0.2,17.0
1169,24832800.0,287.41666666667004,-0.00010537245033377,0.0001440698401009,-3.8697389767124e-05,-4.5332108100909003e-07,5.940421837367e-07,-1.4072110272761e-07,-16.523669328848,39.364215365321996,-1.2754837420223,0.79837962962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1173,24919200.0,288.41666666667004,-0.00010560459290273,0.00014439563666705,-3.8791043764318e-05,-4.5577760328372e-07,5.9741519302095e-07,-1.4163758973722e-07,-16.52323665333,39.410763132389,-1.2730533549493,0.80115740740741,50400.0,1.0,1100.0,530.0,0.2,17.0
1177,25005600.0,289.41666666667004,-0.00010583644644413,0.00014472103872453999,-3.8884592280409005e-05,-4.5824011132662e-07,6.0079731681012e-07,-1.425572054835e-07,-16.522764118989,39.460660789241,-1.2697088817152,0.80393518518519,50400.0,1.0,1100.0,530.0,0.2,17.0
1181,25092000.0,290.41666666667004,-0.00010606799798706,0.00014504603218087,-3.8978034193809004e-05,-4.6070851211204007e-07,6.0418841779637e-07,-1.4347990568432e-07,-16.5223656744,39.506081192193996,-1.2674998594421,0.80671296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1185,25178400.0,291.41666666667004,-0.00010629926613272,0.00014537064137316,-3.9071375240441e-05,-4.6318299726841004e-07,6.075887700514599e-07,-1.4440577278304998e-07,-16.52200437494,39.550234148757,-1.2654062090836,0.80949074074074,50400.0,1.0,1100.0,530.0,0.2,17.0
1189,25264800.0,292.41666666667004,-0.00010653021976865,0.00014569483106626,-3.9164611297606e-05,-4.6566338148506e-07,6.1099810060936e-07,-1.4533471912429998e-07,-16.521573914599,39.598392376637996,-1.2625008183089,0.81226851851852,50400.0,1.0,1100.0,530.0,0.2,17.0
1193,25351200.0,293.41666666667004,-0.00010676090758276999,0.00014601865634544,-3.9257748762673e-05,-4.6814993253920004e-07,6.144168065996e-07,-1.4626687406039998e-07,-16.521239759942,39.642891315353,-1.2603620719916,0.8150462962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1197,25437600.0,294.41666666667004,-0.00010699128686741999,0.00014634206811818,-3.9350781250761e-05,-4.7064238016555994e-07,6.1784448874087e-07,-1.4720210857530998e-07,-16.520831575376,39.689415811567,-1.2578175854388,0.81782407407407,50400.0,1.0,1100.0,530.0,0.2,17.0
1201,25524000.0,295.41666666667004,-0.00010722139684713001,0.00014666511275823,-3.9443715911096005e-05,-4.7314094312753e-07,6.2128147186165e-07,-1.4814052873412e-07,-16.52035299083,39.735721372872,-1.2552828323316,0.82060185185185,50400.0,1.0,1100.0,530.0,0.2,17.0
1205,25610400.0,296.41666666667004,-0.00010745122428272,0.00014698777405171,-3.9536549768984e-05,-4.756454433256e-07,6.247275180993e-07,-1.4908207477370003e-07,-16.519908262341,39.783093201945,-1.2524657147556002,0.82337962962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1209,25696800.0,297.41666666667004,-0.00010768076137435,0.00014731004676037,-3.9629285386019e-05,-4.7815597539915e-07,6.2818274689739e-07,-1.5002677149823e-07,-16.519816486148,39.830508647059,-1.2496483321658998,0.82615740740741,50400.0,1.0,1100.0,530.0,0.2,17.0
1213,25783200.0,298.41666666667004,-0.00010791000851478,0.00014763192499511,-3.9721916480327e-05,-4.8067233778477e-07,6.3164687473117e-07,-1.509745369464e-07,-16.519299395244,39.876554915557996,-1.2472037649652,0.8289351851851899,50400.0,1.0,1100.0,530.0,0.2,17.0
1217,25869600.0,299.41666666667004,-0.00010813897610946,0.00014795342795459,-3.9814451845128e-05,-4.8319491857497e-07,6.3512043908275e-07,-1.5192552050778e-07,-16.518995367528,39.921105298011,-1.2449804767645,0.83171296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1221,25956000.0,300.41666666667004,-0.00010836767294461,0.00014827455590897,-3.9906882964355e-05,-4.857233367986e-07,6.386029407862099e-07,-1.5287960398761e-07,-16.518586262741998,39.965478685449,-1.2428751961031,0.83449074074074,50400.0,1.0,1100.0,530.0,0.2,17.0
1225,26042400.0,301.41666666667004,-0.00010859607672953,0.00014859529258063998,-3.9999215851114e-05,-4.8825776849991e-07,6.420945831271999e-07,-1.5383681462729e-07,-16.518212010472,40.011041004226,-1.240390615245,0.83726851851852,50400.0,1.0,1100.0,530.0,0.2,17.0
1229,26128800.0,302.41666666667004,-0.00010882418530092,0.0001489156308299,-4.0091445528982e-05,-4.907978148597201e-07,6.45594851212e-07,-1.5479703635228e-07,-16.51785066718,40.055047362583,-1.2384590927196,0.8400462962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1233,26215200.0,303.41666666667004,-0.00010905206292624,0.00014923564900287,-4.018358607663e-05,-4.9334440857334e-07,6.4910502422349e-07,-1.5576061565014998e-07,-16.517428740345,40.100893854837,-1.2358969596195,0.84282407407407,50400.0,1.0,1100.0,530.0,0.2,17.0
1237,26301600.0,304.41666666667004,-0.00010927965757184,0.00014955528189723998,-4.0275624325407e-05,-4.9589673887406e-07,6.5262398953378e-07,-1.5672725065971998e-07,-16.517057367725002,40.144884144767,-1.2337780665754,0.84560185185185,50400.0,1.0,1100.0,530.0,0.2,17.0
1241,26388000.0,305.41666666667004,-0.00010950696195347,0.00014987452797272,-4.0367566019254e-05,-4.9845506996977e-07,6.5615208526359e-07,-1.5769701529382e-07,-16.516678489253,40.187962895630996,-1.2319281957181,0.84837962962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1245,26474400.0,306.41666666667004,-0.00010973400295464001,0.00015019341532528002,-4.045941237064e-05,-5.0101948409841e-07,6.5968944518204e-07,-1.5866996108364e-07,-16.51630199424,40.230792979068,-1.2300906856422,0.85115740740741,50400.0,1.0,1100.0,530.0,0.2,17.0
1249,26560800.0,307.41666666667004,-0.00010996076741616001,0.000150511933317,-4.0551165900842e-05,-5.0358991017943e-07,6.6323598410923e-07,-1.5964607392979998e-07,-16.515951719668,40.274331699755,-1.228078748222,0.85393518518519,50400.0,1.0,1100.0,530.0,0.2,17.0
1253,26647200.0,308.41666666667004,-0.00011018727517507,0.00015083010026256002,-4.0642825087485e-05,-5.0616637180876e-07,6.6679174445761e-07,-1.6062537264886e-07,-16.515590245915,40.315762881367995,-1.2265116923349,0.85671296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1257,26733600.0,309.41666666667004,-0.00011041350294843,0.00015114789362662,-4.0734390678184004e-05,-5.0874895954336e-07,6.7035680698531e-07,-1.6160784744195e-07,-16.51524900239,40.357784933994004,-1.2247240096266,0.8594907407407401,50400.0,1.0,1100.0,530.0,0.2,17.0
1261,26820000.0,310.41666666667004,-0.00011063949904445,0.00015146536227945,-4.0825863234991995e-05,-5.1133767527476e-07,6.7393123778143e-07,-1.6259356250667e-07,-16.514946085168,40.404077567711,-1.2219831318137,0.86226851851852,50400.0,1.0,1100.0,530.0,0.2,17.0
1265,26906400.0,311.41666666667004,-0.00011086517294433,0.00015178239405358,-4.0917221109242e-05,-5.1393142013944e-07,6.775134624788e-07,-1.6358204233936e-07,-16.514496376146,40.448161568188,-1.2197182479993,0.8650462962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1269,26992800.0,312.41666666667004,-0.00011109062357893001,0.00015209910662998001,-4.1008483051041e-05,-5.1653113044724e-07,6.8110484127959e-07,-1.6457371083234998e-07,-16.514166407397,40.491066333272,-1.2177303015895,0.86782407407407,50400.0,1.0,1100.0,530.0,0.2,17.0
1273,27079200.0,313.41666666667004,-0.0001113157969909,0.00015241544714123,-4.1099650150321994e-05,-5.1913667389516e-07,6.8470514038572e-07,-1.6556846649057e-07,-16.513745404001,40.534977358115,-1.2154302617058,0.87060185185185,50400.0,1.0,1100.0,530.0,0.2,17.0
1277,27165600.0,314.41666666667004,-0.00011154072109171999,0.00015273145256272,-4.1190731470997e-05,-5.2174858098041e-07,6.8831510058072e-07,-1.6656651960029997e-07,-16.513380037214,40.578312457233,-1.2133507824725,0.87337962962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1281,27252000.0,315.41666666667004,-0.00011176540740018001,0.00015304713180153002,-4.1281724401347e-05,-5.2436669145772e-07,6.9193451597623e-07,-1.675678245185e-07,-16.512986158809,40.621558961465,-1.2112087826531,0.87615740740741,50400.0,1.0,1100.0,530.0,0.2,17.0
1285,27338400.0,316.41666666667004,-0.0001119898310993,0.0001533624545129,-4.1372623413603004e-05,-5.2699068902301e-07,6.9556294385362e-07,-1.6857225483062e-07,-16.512663419535,40.662480975371,-1.2096561490064,0.87893518518519,50400.0,1.0,1100.0,530.0,0.2,17.0
1289,27424800.0,317.41666666667004,-0.00011221401195453001,0.00015367744043423,-4.1463428479701e-05,-5.2962066169535e-07,6.9920051700934e-07,-1.6957985531399e-07,-16.512331724394,40.707249384644,-1.2072301252614,0.88171296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1293,27511200.0,318.41666666667004,-0.0001124379534627,0.0001539920968559,-4.1554143393194e-05,-5.322567045058899e-07,7.0284736855486e-07,-1.7059066404897e-07,-16.511912472902,40.749351480118996,-1.2053354896933,0.88449074074074,50400.0,1.0,1100.0,530.0,0.2,17.0
1297,27597600.0,319.41666666667004,-0.00011266164010018999,0.00015430640547292,-4.1644765372728e-05,-5.3489868562481e-07,7.0650330425809e-07,-1.7160461863328e-07,-16.511559734022,40.791485059619,-1.2033975631645,0.88726851851852,50400.0,1.0,1100.0,530.0,0.2,17.0
1301,27684000.0,320.41666666667004,-0.00011288506098043,0.00015462036099865,-4.1735300018227004e-05,-5.3754674924918e-07,7.1016853142641e-07,-1.7262178217723e-07,-16.511217002393,40.837250003411,-1.2007648168973,0.8900462962962999,50400.0,1.0,1100.0,530.0,0.2,17.0
1305,27770400.0,321.41666666667004,-0.00011310823062376001,0.00015493396479463,-4.1825734170875e-05,-5.4020034409606e-07,7.1384228401649e-07,-1.7364193992042e-07,-16.510741774989,40.878869013881,-1.1989462520703,0.89282407407407,50400.0,1.0,1100.0,530.0,0.2,17.0
1309,27856800.0,322.41666666667004,-0.00011333116691568999,0.00015524724813506999,-4.1916081219387e-05,-5.4286012916319e-07,7.1752548790161e-07,-1.7466535873841e-07,-16.51043053772,40.92170566096,-1.1968920413635,0.89560185185185,50400.0,1.0,1100.0,530.0,0.2,17.0
1313,27943200.0,323.41666666667004,-0.0001135538470074,0.00015556018545511002,-4.2006338447702004e-05,-5.4552586783348e-07,7.212178035269301e-07,-1.7569193569345e-07,-16.510117928767,40.965160851284,-1.1946867323022,0.89837962962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1317,28029600.0,324.41666666667004,-0.00011377628631023,0.00015587279298798998,-4.2096506677752e-05,-5.4819759599753e-07,7.2491928673481e-07,-1.7672169073728e-07,-16.50975460799,41.008837217449,-1.1924372768501001,0.90115740740741,50400.0,1.0,1100.0,530.0,0.2,17.0
1321,28116000.0,325.41666666667004,-0.00011399847227013999,0.00015618505322808,-4.2186580957940005e-05,-5.508751034985699e-07,7.286296382895e-07,-1.7775453479092e-07,-16.509473988939,41.050281360362,-1.1906544438962,0.90393518518519,50400.0,1.0,1100.0,530.0,0.2,17.0
1325,28202400.0,326.41666666667004,-0.00011422041894135,0.00015649698610591,-4.2276567164564005e-05,-5.5355867672488e-07,7.3234926846079e-07,-1.787905917359e-07,-16.509026246086,41.092591821378,-1.1886631503258,0.90671296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1329,28288800.0,327.41666666667004,-0.0001144421269096,0.00015680859199286,-4.2366465083265994e-05,-5.5624818249793e-07,7.3607799079371e-07,-1.7982980829578e-07,-16.50866635133,41.139660781378005,-1.1855793434492,0.90949074074074,50400.0,1.0,1100.0,530.0,0.2,17.0
1333,28375200.0,328.41666666667004,-0.00011466359659156999,0.00015711987619663,-4.2456279605063e-05,-5.5894377869816e-07,7.398160418829299e-07,-1.8087226318477e-07,-16.50829935934,41.181361022073,-1.1837204138405,0.91226851851852,50400.0,1.0,1100.0,530.0,0.2,17.0
1337,28461600.0,329.41666666667004,-0.00011488480854378,0.00015743081780143,-4.2546009257655e-05,-5.616454931112501e-07,7.4356341848181e-07,-1.8191792537056e-07,-16.507967536108,41.224622615493004,-1.1815577712637,0.9150462962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1341,28548000.0,330.41666666667004,-0.0001151058038202,0.00015774145055306998,-4.2635646732862e-05,-5.6435305640025e-07,7.473197852087401e-07,-1.8296672880849e-07,-16.507602270981,41.266031956839,-1.1798341518894,0.91782407407407,50400.0,1.0,1100.0,530.0,0.2,17.0
1345,28634400.0,331.41666666667004,-0.0001153265576976,0.00015805175971775,-4.2725202020148e-05,-5.670667184263699e-07,7.5108548676011e-07,-1.8401876833374e-07,-16.507227151570998,41.313188737162,-1.1765781055548001,0.92060185185185,50400.0,1.0,1100.0,530.0,0.2,17.0
1349,28720800.0,332.41666666667004,-0.0001155470603719,0.00015836171684433,-4.2814656472427004e-05,-5.6978566229012e-07,7.5485939453577e-07,-1.8507373224565e-07,-16.506849929727,41.355653556756,-1.1744902587674,0.92337962962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1353,28807200.0,333.41666666667004,-0.00011576730186421001,0.00015867132123784,-4.2904019373626e-05,-5.7251031838233e-07,7.586420755848001e-07,-1.8613175720246e-07,-16.506511421793,41.396753728784,-1.1727516000391,0.92615740740741,50400.0,1.0,1100.0,530.0,0.2,17.0
1357,28893600.0,334.41666666667004,-0.00011598735322846,0.00015898065608032,-4.2993302851856e-05,-5.7524130512277e-07,7.624344342641e-07,-1.8719312914132e-07,-16.506178867256,41.436833450938,-1.171257954294,0.92893518518519,50400.0,1.0,1100.0,530.0,0.2,17.0
1361,28980000.0,335.41666666667004,-0.00011620719953079,0.00015928971044893998,-4.3082510918145e-05,-5.7797889308485e-07,7.6623682441747e-07,-1.8825793133263e-07,-16.50572896052,41.484894243388,-1.1679521604731,0.93171296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1365,29066400.0,336.41666666667004,-0.00011642676522488,0.00015959838779013998,-4.3171622565263e-05,-5.8072180067585e-07,7.7004744885409e-07,-1.8932564817823998e-07,-16.505373927662,41.52697726125,-1.1659453283687,0.93449074074074,50400.0,1.0,1100.0,530.0,0.2,17.0
1369,29152800.0,337.41666666667004,-0.0001166460997262,0.00015990674973937,-4.3260650013171004e-05,-5.834707222911801e-07,7.7386729436435e-07,-1.9039657207317e-07,-16.504973768046998,41.570510838239,-1.1635121501049,0.93726851851852,50400.0,1.0,1100.0,530.0,0.2,17.0
1373,29239200.0,338.41666666667004,-0.00011686522176795,0.00016021481267994,-4.3349590911991e-05,-5.86225526935e-07,7.776961976173999e-07,-1.914706706824e-07,-16.504663885939998,41.612300801008,-1.1614973671061002,0.9400462962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1377,29325600.0,339.41666666667004,-0.0001170841186896,0.00016052256578596,-4.3438447096358e-05,-5.8898631589191e-07,7.8153427988235e-07,-1.9254796399044e-07,-16.504335052372998,41.653941149771,-1.1596148596031002,0.94282407407407,50400.0,1.0,1100.0,530.0,0.2,17.0
1381,29412000.0,340.41666666667004,-0.00011730278798728001,0.00016083000710557,-4.3527219118297e-05,-5.9175306668884e-07,7.853815152619899e-07,-1.9362844857314e-07,-16.503975545093,41.695783342705,-1.157579947832,0.94560185185185,50400.0,1.0,1100.0,530.0,0.2,17.0
1385,29498400.0,341.41666666667004,-0.00011752124048945,0.00016113715875513,-4.3615918265684995e-05,-5.945261099256601e-07,7.892383645975899e-07,-1.9471225467193999e-07,-16.503605873482,41.736278862956,-1.155963650263,0.94837962962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1389,29584800.0,342.41666666667004,-0.00011773949811138999,0.00016144402917791001,-4.3704531066521e-05,-5.973053302272101e-07,7.9310467070386e-07,-1.9579934047665e-07,-16.503164095504,41.776791669818,-1.1541807656123,0.95115740740741,50400.0,1.0,1100.0,530.0,0.2,17.0
1393,29671200.0,343.41666666667004,-0.00011795755190175,0.00016175061540599,-4.3793063504243e-05,-6.0009052886532e-07,7.9698018925479e-07,-1.9688966038947e-07,-16.502956538274,41.819421412252005,-1.1520298996795,0.9539351851851899,50400.0,1.0,1100.0,530.0,0.2,17.0
1397,29757600.0,344.41666666667,-0.00011817535656925,0.00016205686907081002,-4.3881512501553995e-05,-6.0288166530621e-07,8.008647995646599e-07,-1.9798313425845002e-07,-16.502593916079,41.861607665856,-1.1499170793332,0.95671296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1401,29844000.0,345.41666666667,-0.00011839294410336001,0.00016236282407112,-4.3969879967766e-05,-6.0567877947969e-07,8.0475859692898e-07,-1.9907981744929e-07,-16.502328700000998,41.900239293776,-1.1484736377476998,0.95949074074074,50400.0,1.0,1100.0,530.0,0.2,17.0
1405,29930400.0,346.41666666667,-0.00011861034743743999,0.00016266850537805,-4.4058157940602e-05,-6.0848168980379e-07,8.086613555528e-07,-2.0017966574902e-07,-16.501909912159,41.943209791381996,-1.1462287452575,0.96226851851852,50400.0,1.0,1100.0,530.0,0.2,17.0
1409,30016800.0,347.41666666667,-0.00011882753769586001,0.00016297389635802,-4.4146358662165004e-05,-6.1129076481125e-07,8.125735637185e-07,-2.0128279890725e-07,-16.501579278335,41.98532284903,-1.1439873594396002,0.9650462962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1413,30103200.0,348.41666666667,-0.0001190445168184,0.00016327900060072,-4.4234483782315e-05,-6.1410606949651e-07,8.164953048328e-07,-2.0238923533629e-07,-16.501227275716,42.026695194805,-1.1420278724669,0.96782407407407,50400.0,1.0,1100.0,530.0,0.2,17.0
1417,30189600.0,349.41666666667,-0.00011926127643543999,0.00016358380440599,-4.4322527970546e-05,-6.1692736635024e-07,8.2042624818913e-07,-2.0349888183889e-07,-16.500788132029,42.06708662642,-1.1401680891333998,0.97060185185185,50400.0,1.0,1100.0,530.0,0.2,17.0
1421,30276000.0,350.41666666667,-0.00011947783327603999,0.00016388832849183,-4.4410495215794e-05,-6.197547179612e-07,8.2436650852144e-07,-2.0461179056024002e-07,-16.500520451746,42.108494768998,-1.138151355825,0.97337962962963,50400.0,1.0,1100.0,530.0,0.2,17.0
1425,30362400.0,351.41666666667,-0.00011969418366365,0.00016419256702458998,-4.4498383360944e-05,-6.225882064989801e-07,8.2831618335427e-07,-2.0572797685529e-07,-16.500131542059,42.154105252739,-1.1350629478176,0.97615740740741,50400.0,1.0,1100.0,530.0,0.2,17.0
1429,30448800.0,352.41666666667,-0.00011991028661271999,0.00016449646599276998,-4.4586179380049e-05,-6.2542694858212e-07,8.322740390218999e-07,-2.0684709043977e-07,-16.499813399133,42.194032830123,-1.1334066881103,0.97893518518519,50400.0,1.0,1100.0,530.0,0.2,17.0
1433,30535200.0,353.41666666667,-0.00012012619673525,0.00016480009220532,-4.4673895470068e-05,-6.2827190601832e-07,8.3624141690197e-07,-2.0796951088365e-07,-16.499489331853002,42.232573540676,-1.1320583513951998,0.98171296296296,50400.0,1.0,1100.0,530.0,0.2,17.0
1437,30621600.0,354.41666666667,-0.0001203419130936,0.00016510344973945,-4.4761536645853996e-05,-6.3112299416571e-07,8.4021820352241e-07,-2.0909520935669e-07,-16.499073222506002,42.274571303956,-1.1298859458456,0.9844907407407401,50400.0,1.0,1100.0,530.0,0.2,17.0
