time,dt,state,T_gas,T_steam,p_gas,p_steam
161064000.0,864000.0,1,1100,530,0.2,17
161928000.0,864000.0,1,1100,530,0.2,17
162792000.0,864000.0,1,1100,530,0.2,17
163656000.0,864000.0,1,1100,530,0.2,17
164520000.0,864000.0,1,1100,530,0.2,17
165384000.0,864000.0,1,1100,530,0.2,17
166248000.0,864000.0,1,1100,530,0.2,17
167112000.0,864000.0,1,1100,530,0.2,17
167976000.0,864000.0,1,1100,530,0.2,17
168840000.0,864000.0,1,1100,530,0.2,17
169704000.0,864000.0,1,1100,530,0.2,17
170568000.0,864000.0,1,1100,530,0.2,17
171432000.0,864000.0,1,1100,530,0.2,17
172296000.0,864000.0,1,1100,530,0.2,17
172303200.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
172310400.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
172317600.0,90000.0,3,25,25,0.1,0.1
172407600.0,3600.0,7,25.0,25.0,0.1,0.1
172411200.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
172414800.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
172418400.0,864000.0,1,1100,530,0.2,17
173282400.0,864000.0,1,1100,530,0.2,17
174146400.0,864000.0,1,1100,530,0.2,17
175010400.0,864000.0,1,1100,530,0.2,17
175874400.0,864000.0,1,1100,530,0.2,17
176738400.0,864000.0,1,1100,530,0.2,17
177602400.0,864000.0,1,1100,530,0.2,17
178466400.0,864000.0,1,1100,530,0.2,17
179330400.0,864000.0,1,1100,530,0.2,17
180194400.0,864000.0,1,1100,530,0.2,17
181058400.0,864000.0,1,1100,530,0.2,17
181922400.0,864000.0,1,1100,530,0.2,17
182786400.0,864000.0,1,1100,530,0.2,17
183650400.0,864000.0,1,1100,530,0.2,17
184514400.0,864000.0,1,1100,530,0.2,17
185378400.0,864000.0,1,1100,530,0.2,17
186242400.0,864000.0,1,1100,530,0.2,17
187106400.0,864000.0,1,1100,530,0.2,17
187970400.0,864000.0,1,1100,530,0.2,17
187977600.0,7200.0,6,741.6666666666667,361.6666666666667,0.16666666666666669,11.366666666666667
187984800.0,7200.0,6,383.33333333333337,193.33333333333337,0.13333333333333336,5.733333333333334
187992000.0,90000.0,3,25,25,0.1,0.1
188082000.0,3600.0,7,25.0,25.0,0.1,0.1
188085600.0,3600.0,7,383.3333333333333,193.33333333333331,0.13333333333333333,5.7333333333333325
188089200.0,3600.0,7,741.6666666666666,361.66666666666663,0.16666666666666669,11.366666666666665
188092800.0,864000.0,1,1100,530,0.2,17
