,time,days,metal_creep_strain_rr,metal_creep_strain_tt,metal_creep_strain_zz,oxide_creep_strain_rr,oxide_creep_strain_tt,oxide_creep_strain_zz,oxide_stress_rr,oxide_stress_tt,oxide_stress_zz,years,dt,state,T_gas,T_steam,p_gas,p_steam
2078,44827200,518.83333333333,-0.000384825193027,0.0004513806817737,-6.6555488746707e-05,-1.9976306413164e-06,2.8048381430065e-06,-8.0720750169008e-07,-16.277535017265,69.026411465522,2.7333186416901,1.4412037037037,50400.0,1,1100.0,530.0,0.2,17.0
2082,44913600,519.83333333333,-0.0003854119480458,0.0004520728252713,-6.6660877225522e-05,-2.0065049729939e-06,2.8178965575746e-06,-8.1139158458069e-07,-16.276808791158,69.111255685973,2.7415392231282,1.4439814814815,50400.0,1,1100.0,530.0,0.2,17.0
2086,45000000,520.83333333333,-0.0003859984672126,0.0004527647064966,-6.6766239283999e-05,-2.0154058719874e-06,2.8309964310017e-06,-8.1559055901425e-07,-16.276107433036,69.196261133224,2.749813707101,1.4467592592593,50400.0,1,1100.0,530.0,0.2,17.0
2090,45086400,521.83333333333,-0.0003865847487227,0.0004534563233615,-6.6871574638756e-05,-2.0243333748496e-06,2.8441378267575e-06,-8.1980445190786e-07,-16.275398655716,69.280959709199,2.7579982139746,1.449537037037,50400.0,1,1100.0,530.0,0.2,17.0
2094,45172800,522.83333333333,-0.0003871707947231,0.0004541476782905,-6.6976883567424e-05,-2.0332875281451e-06,2.8573208212525e-06,-8.2403329310745e-07,-16.274590991944,69.365988530754,2.7663826143386,1.4523148148148,50400.0,1,1100.0,530.0,0.2,17.0
2098,45259200,523.83333333333,-0.0003877566027607,0.0004548387683813,-6.7082165620577e-05,-2.0422683645334e-06,2.8705454717134e-06,-8.2827710717998e-07,-16.273909275093,69.450487837481,2.7744952040634,1.4550925925926,50400.0,1,1100.0,530.0,0.2,17.0
2102,45345600,524.83333333333,-0.0003883421747799,0.0004555295957508,-6.7187420970953e-05,-2.0512759326591e-06,2.883811858072e-06,-8.3253592541283e-07,-16.273214552557,69.535155599305,2.7826833226774,1.4578703703704,50400.0,1,1100.0,530.0,0.2,17.0
2106,45432000,525.83333333333,-0.0003889275101462,0.000456220159627,-6.7292649480789e-05,-2.0603102707781e-06,2.8971200450791e-06,-8.3680977430102e-07,-16.27249062146,69.619724090593,2.7908774936739,1.4606481481481,50400.0,1,1100.0,530.0,0.2,17.0
2110,45518400,526.83333333333,-0.0003895126105239,0.0004569104618797,-6.7397851355844e-05,-2.0693714248923e-06,2.9104701085969e-06,-8.4109868370462e-07,-16.271816431219,69.704406196832,2.7990841945945,1.4634259259259,50400.0,1,1100.0,530.0,0.2,17.0
2114,45604800,527.83333333333,-0.0003900974742716,0.0004576005004861,-6.7503026214496e-05,-2.0784594315856e-06,2.92386211132e-06,-8.4540267973442e-07,-16.271049168128,69.788881324107,2.8072997076813,1.4662037037037,50400.0,1,1100.0,530.0,0.2,17.0
2118,45691200,528.83333333333,-0.0003906821050787,0.0004582902796823,-6.760817460362e-05,-2.0875743410704e-06,2.9372961347363e-06,-8.4972179366597e-07,-16.270403056816,69.873638527811,2.8155378859846,1.4689814814815,50400.0,1,1100.0,530.0,0.2,17.0
2122,45777600,529.83333333333,-0.0003912665018369,0.0004589797981449,-6.7713296307944e-05,-2.0967161910206e-06,2.9507722432726e-06,-8.5405605225201e-07,-16.269733906425,69.958215231628,2.8237285097197,1.4717592592593,50400.0,1,1100.0,530.0,0.2,17.0
2126,45864000,530.83333333333,-0.0003918506635986,0.0004596690546304,-6.7818391031793e-05,-2.1058850206388e-06,2.9642905031313e-06,-8.5840548249254e-07,-16.268993485665,70.042673064879,2.8319520037944,1.474537037037,50400.0,1,1100.0,530.0,0.2,17.0
2130,45950400,531.83333333333,-0.0003924345913102,0.0004603580501906,-6.7923458880429e-05,-2.1150808736013e-06,2.9778509870578e-06,-8.6277011345649e-07,-16.268305653003,70.12714064089,2.8401483474932,1.4773148148148,50400.0,1,1100.0,530.0,0.2,17.0
2134,46036800,532.83333333333,-0.0003930182844185,0.0004610467841398,-6.8028499721311e-05,-2.1243037880256e-06,2.991453759508e-06,-8.6714997148241e-07,-16.267568851431,70.211521474641,2.8483592781053,1.4800925925926,50400.0,1,1100.0,530.0,0.2,17.0
2138,46123200,533.83333333333,-0.000393601741928,0.0004617352552088,-6.8133513280778e-05,-2.1335538035369e-06,3.0050988877874e-06,-8.7154508425057e-07,-16.266811773896,70.295717699911,2.856532048871,1.4828703703704,50400.0,1,1100.0,530.0,0.2,17.0
2142,46209600,534.83333333333,-0.0003941849689128,0.000462423469218,-6.8238500305269e-05,-2.1428309747779e-06,3.0187864595713e-06,-8.7595548479345e-07,-16.26616772657,70.380374211571,2.864803098057,1.4856481481481,50400.0,1,1100.0,530.0,0.2,17.0
2146,46296000,535.83333333333,-0.0003947679609902,0.000463111421016,-6.8343460025736e-05,-2.1521353306603e-06,3.0325165270267e-06,-8.8038119636641e-07,-16.26540526775,70.464533076942,2.8729860272431,1.4884259259259,50400.0,1,1100.0,530.0,0.2,17.0
2150,46382400,536.83333333333,-0.0003953507204238,0.0004637991131632,-6.844839273938e-05,-2.1614669184734e-06,3.046289167788e-06,-8.8482224931456e-07,-16.264698531207,70.5488569617,2.8811993063461,1.4912037037037,50400.0,1,1100.0,530.0,0.2,17.0
2154,46468800,537.83333333333,-0.0003959332446956,0.0004644865426989,-6.8553298003325e-05,-2.1708257707528e-06,3.0601044386773e-06,-8.8927866792446e-07,-16.263994991736,70.632797708722,2.8892829585553,1.4939814814815,50400.0,1,1100.0,530.0,0.2,17.0
2158,46555200,538.83333333333,-0.0003965155930881,0.0004651737793144,-6.8658186226264e-05,-2.1802120839929e-06,3.0739626260169e-06,-8.9375054202405e-07,-16.261656763823,70.725729314638,2.9013781389915,1.4967592592593,50400.0,1,1100.0,530.0,0.2,17.0
2162,46641600,539.83333333333,-0.0003970976538789,0.0004658606912294,-6.8763037350449e-05,-2.1896256107402e-06,3.0878633953942e-06,-8.9823778465395e-07,-16.262594992048,70.801340959889,2.9057215288945,1.499537037037,50400.0,1,1100.0,530.0,0.2,17.0
2166,46728000,540.83333333333,-0.0003976794838266,0.0004665473453085,-6.886786148183e-05,-2.1990665368933e-06,3.1018070177428e-06,-9.0274048084956e-07,-16.261902141037,70.885645998703,2.9139767800627,1.5023148148148,50400.0,1,1100.0,530.0,0.2,17.0
2170,46814400,541.83333333333,-0.0003982610818149,0.0004672337402093,-6.8972658394431e-05,-2.2085348997354e-06,3.1157935569371e-06,-9.0725865720173e-07,-16.261187337306,70.969733970346,2.9221675645206,1.5050925925926,50400.0,1,1100.0,530.0,0.2,17.0
2174,46900800,542.83333333333,-0.0003988424470081,0.0004679198749474,-6.907742793927e-05,-2.218030739385e-06,3.1298230818734e-06,-9.1179234248838e-07,-16.260495345847,71.053621659683,2.9302787603833,1.5078703703704,50400.0,1,1100.0,530.0,0.2,17.0
2177,46922400,543.08333333333,-0.0003988424470081,0.0004679198749474,-6.907742793927e-05,-2.218030739385e-06,3.1298230818734e-06,-9.1179234248838e-07,0.61501688367371,92.262603920156,44.855334099468,1.5085648148148,90000.0,3,25.0,25.0,0.1,0.1
2181,47023200,544.25,-0.0003988814641524,0.0004679656502255,-6.9084186073058e-05,-2.2186356588595e-06,3.1307060060628e-06,-9.1207034720336e-07,-16.261423245475,71.067013185178,2.9262407765751,1.5118055555556,50400.0,1,1100.0,530.0,0.2,17.0
2185,47109600,545.25,-0.000399462547471,0.0004686514682547,-6.9188920783733e-05,-2.2281607713002e-06,3.1447813387274e-06,-9.166205674272e-07,-16.259752075401,71.143037162613,2.9389559272729,1.5145833333333,50400.0,1,1100.0,530.0,0.2,17.0
2189,47196000,546.25,-0.0004000433987258,0.000469337026811,-6.9293628085164e-05,-2.2377134442713e-06,3.158899796827e-06,-9.2118635255574e-07,-16.258986637677,71.226883915811,2.9471356118857,1.5173611111111,50400.0,1,1100.0,530.0,0.2,17.0
2193,47282400,547.25,-0.0004006240188291,0.0004700223269512,-6.9398308122086e-05,-2.2472937197844e-06,3.1730614508159e-06,-9.2576773103154e-07,-16.258312906792,71.310695356873,2.9552291758513,1.5201388888889,50400.0,1,1100.0,530.0,0.2,17.0
2197,47368800,548.25,-0.0004012044084445,0.0004707073693488,-6.9502960904276e-05,-2.2569016398772e-06,3.1872663703545e-06,-9.3036473047728e-07,-16.257575751467,71.394600692572,2.9634357606616,1.5229166666667,50400.0,1,1100.0,530.0,0.2,17.0
2201,47455200,549.25,-0.0004017845681307,0.0004713921536214,-6.9607585490702e-05,-2.2665372728037e-06,3.2015146681443e-06,-9.3497739534066e-07,-16.256843769323,71.478338646944,2.9715806047155,1.5256944444444,50400.0,1,1100.0,530.0,0.2,17.0
2205,47541600,550.25,-0.0004023644983552,0.0004720766820537,-6.9712183698487e-05,-2.2762006125707e-06,3.2158063367429e-06,-9.3960572417225e-07,-16.256166944074,71.562302881412,2.9797863801636,1.5284722222222,50400.0,1,1100.0,530.0,0.2,17.0
2209,47628000,551.25,-0.0004029441977621,0.0004727609521379,-6.9816754375812e-05,-2.2858917196662e-06,3.23014147746e-06,-9.4424975779377e-07,-16.255440902518,71.645955631268,2.9879226508849,1.53125,50400.0,1,1100.0,530.0,0.2,17.0
2213,47714400,552.25,-0.0004035236686326,0.0004734449664901,-6.9921297857473e-05,-2.2956106408775e-06,3.2445201672565e-06,-9.48909526379e-07,-16.25476241454,71.729780295092,2.996086985505,1.5340277777778,50400.0,1,1100.0,530.0,0.2,17.0
2217,47800800,553.25,-0.0004041029142176,0.0004741287287953,-7.0025814577685e-05,-2.3053574243511e-06,3.2589424844498e-06,-9.5358506009872e-07,-16.254137386869,71.813879361489,3.0043356818286,1.5368055555556,50400.0,1,1100.0,530.0,0.2,17.0
2221,47887200,554.25,-0.0004046819296017,0.000474812233223,-7.0130303621311e-05,-2.3151320993323e-06,3.2734084818601e-06,-9.5827638252778e-07,-16.253431418947,71.897394807516,3.0124427868407,1.5395833333333,50400.0,1,1100.0,530.0,0.2,17.0
2225,47973600,555.25,-0.0004052607148077,0.0004754954797574,-7.0234764949661e-05,-2.3249347075646e-06,3.2879182297241e-06,-9.6298352215946e-07,-16.252651958872,71.980905442483,3.0206055540255,1.5423611111111,50400.0,1,1100.0,530.0,0.2,17.0
2229,48060000,556.25,-0.0004058392702093,0.0004761784687508,-7.0339198541473e-05,-2.3347652898881e-06,3.3024717963806e-06,-9.6770650649256e-07,-16.251959735084,72.064331040796,3.0286881261471,1.5451388888889,50400.0,1,1100.0,530.0,0.2,17.0
2233,48146400,557.25,-0.0004064175970927,0.0004768612017133,-7.0443604620628e-05,-2.3446238888516e-06,3.317069252491e-06,-9.7244536363937e-07,-16.251240487895,72.147884545254,3.0368469031517,1.5479166666667,50400.0,1,1100.0,530.0,0.2,17.0
2237,48232800,558.25,-0.0004069957521745,0.0004775437452388,-7.054799306423e-05,-2.3545107002065e-06,3.3317108830539e-06,-9.7720018284739e-07,-16.248929084349,72.240092242652,3.0488633926446,1.5506944444444,50400.0,1,1100.0,530.0,0.2,17.0
2241,48319200,559.25,-0.0004075736235049,0.0004782259674529,-7.0652343947969e-05,-2.3644254648103e-06,3.3463963383764e-06,-9.8197087356603e-07,-16.249843935542,72.3149266023,3.053147825792,1.5534722222222,50400.0,1,1100.0,530.0,0.2,17.0
2245,48405600,560.25,-0.0004081512696216,0.0004789079372301,-7.0756667608544e-05,-2.3743683774339e-06,3.3611259009257e-06,-9.8675752349182e-07,-16.249195159884,72.398661381348,3.0613630241534,1.55625,50400.0,1,1100.0,530.0,0.2,17.0
2249,48492000,561.25,-0.000408728686972,0.0004795896503803,-7.0860963408276e-05,-2.3843394704526e-06,3.3758996282838e-06,-9.9156015783125e-07,-16.248466081576,72.481934835653,3.0694709454671,1.5590277777778,50400.0,1,1100.0,530.0,0.2,17.0
2253,48578400,562.25,-0.0004093058777178,0.0004802711093484,-7.0965231630583e-05,-2.394338789389e-06,3.3907175951902e-06,-9.9637880580116e-07,-16.247780769084,72.565365521028,3.0776193628765,1.5618055555556,50400.0,1,1100.0,530.0,0.2,17.0
2257,48664800,563.25,-0.0004098828419692,0.000480952314198,-7.1069472228819e-05,-2.4043663766856e-06,3.4055798728829e-06,-1.0012134961974e-06,-16.247063258242,72.648789110917,3.0857904658381,1.5645833333333,50400.0,1,1100.0,530.0,0.2,17.0
2261,48751200,564.25,-0.0004104595780798,0.0004816332629505,-7.1173684870628e-05,-2.414422265833e-06,3.4204865190807e-06,-1.0060642532478e-06,-16.246377085059,72.731880053533,3.0938489644442,1.5673611111111,50400.0,1,1100.0,530.0,0.2,17.0
2265,48837600,565.25,-0.0004110360864094,0.0004823139559793,-7.1277869569837e-05,-2.4245064995545e-06,3.4354376054355e-06,-1.010931105881e-06,-16.245655568417,72.815019676995,3.1019458003827,1.5701388888889,50400.0,1,1100.0,530.0,0.2,17.0
2269,48924000,566.25,-0.0004116123689096,0.000482994395451,-7.1382026541401e-05,-2.4346191244242e-06,3.4504332082892e-06,-1.0158140838651e-06,-16.244950851919,72.898320436356,3.1101127061309,1.5729166666667,50400.0,1,1100.0,530.0,0.2,17.0
2273,49010400,567.25,-0.0004121884237953,0.0004836745792509,-7.1486155455621e-05,-2.4447601759422e-06,3.4654733889359e-06,-1.0207132129937e-06,-16.24420894826,72.981366508514,3.1182226287337,1.5756944444444,50400.0,1,1100.0,530.0,0.2,17.0
2277,49096800,568.25,-0.0004127642550923,0.0004843545120162,-7.1590256923907e-05,-2.4549297051812e-06,3.4805582299969e-06,-1.0256285248157e-06,-16.24356042041,73.064761844691,3.1263987341304,1.5784722222222,50400.0,1,1100.0,530.0,0.2,17.0
2281,49183200,569.25,-0.000413339857674,0.0004850341877869,-7.1694330112925e-05,-2.465127738622e-06,3.4956877812602e-06,-1.0305600426383e-06,-16.24280907426,73.14754591318,3.1344362546015,1.58125,50400.0,1,1100.0,530.0,0.2,17.0
2285,49269600,570.25,-0.0004139152359689,0.0004857136115648,-7.1798375595863e-05,-2.4753543262398e-06,3.5108621214418e-06,-1.035507795202e-06,-16.242127404518,73.230784534998,3.1426058038888,1.5840277777778,50400.0,1,1100.0,530.0,0.2,17.0
2289,49356000,571.25,-0.000414490388916,0.0004863927820735,-7.1902393157507e-05,-2.4856095077581e-06,3.5260813189755e-06,-1.0404718112174e-06,-16.241424658044,73.313824981203,3.1507255865404,1.5868055555556,50400.0,1,1100.0,530.0,0.2,17.0
2293,49442400,572.25,-0.0004150653171712,0.0004870717000573,-7.2006382886071e-05,-2.4958933270252e-06,3.5413454475931e-06,-1.0454521205679e-06,-16.24071695396,73.396890700746,3.1588690868438,1.5895833333333,50400.0,1,1100.0,530.0,0.2,17.0
2297,49528800,573.25,-0.0004156400207567,0.0004877503653082,-7.2110344551476e-05,-2.5062058251796e-06,3.5566545747556e-06,-1.050448749576e-06,-16.240013606249,73.479884241667,3.1670000829908,1.5923611111111,50400.0,1,1100.0,530.0,0.2,17.0
2301,49615200,574.25,-0.0004162144998785,0.0004884287781113,-7.2214278232791e-05,-2.5165470399273e-06,3.5720087647377e-06,-1.0554617248104e-06,-16.239312785765,73.562841316078,3.1751364911726,1.5951388888889,50400.0,1,1100.0,530.0,0.2,17.0
2305,49701600,575.25,-0.0004167887521413,0.0004891069356875,-7.2318183546247e-05,-2.5269170064772e-06,3.587408079476e-06,-1.0604910729989e-06,-16.238627985337,73.645383938378,3.1830813004227,1.5979166666667,50400.0,1,1100.0,530.0,0.2,17.0
2309,49788000,576.25,-0.0004173627826125,0.000489784843833,-7.2422061220511e-05,-2.5373157784926e-06,3.6028526042617e-06,-1.0655368257691e-06,-16.237979881304,73.728514085264,3.1912591694398,1.6006944444444,50400.0,1,1100.0,530.0,0.2,17.0
2313,49874400,577.25,-0.0004179365902941,0.0004904625012345,-7.2525910940346e-05,-2.5477433966314e-06,3.6183424080517e-06,-1.0705990114203e-06,-16.237324406563,73.811432942642,3.1993785754412,1.6034722222222,50400.0,1,1100.0,530.0,0.2,17.0
2317,49960800,578.25,-0.000418510174225,0.0004911399068597,-7.2629732634687e-05,-2.5581998954495e-06,3.6338775502776e-06,-1.075677654828e-06,-16.236632359094,73.894238026166,3.2074791630393,1.60625,50400.0,1,1100.0,530.0,0.2,17.0
2321,50047200,579.25,-0.0004190835868857,0.0004918171224972,-7.2733535611549e-05,-2.5686854649039e-06,3.6494583091297e-06,-1.0807728442258e-06,-16.234168501599,73.98539308185,3.2194588496417,1.6090277777778,50400.0,1,1100.0,530.0,0.2,17.0
2325,50133600,580.25,-0.0004196567218571,0.0004924940225165,-7.2837300659341e-05,-2.5791998461429e-06,3.6650843321224e-06,-1.0858844859795e-06,-16.235156303554,74.05956033044,3.2236856033026,1.6118055555556,50400.0,1,1100.0,530.0,0.2,17.0
2329,50220000,581.25,-0.0004202296883449,0.0004931707355868,-7.2941047241842e-05,-2.5897433884335e-06,3.6807561205138e-06,-1.0910127320803e-06,-16.232835698509,74.150812718461,3.2356168056546,1.6145833333333,50400.0,1,1100.0,530.0,0.2,17.0
2333,50306400,582.25,-0.0004208023776576,0.0004938471335814,-7.3044755923738e-05,-2.6003158247387e-06,3.696473311835e-06,-1.0961574870963e-06,-16.233836840316,74.224906694417,3.2398362195998,1.6173611111111,50400.0,1,1100.0,530.0,0.2,17.0
2337,50392800,583.25,-0.0004213748428404,0.0004945232789922,-7.3148436151774e-05,-2.6109173440979e-06,3.712236181998e-06,-1.1013188379e-06,-16.233100618531,74.307406313953,3.2479214861063,1.6201388888889,50400.0,1,1100.0,530.0,0.2,17.0
2341,50479200,584.25,-0.0004219471394392,0.0004951992372053,-7.3252097766076e-05,-2.6215481438969e-06,3.7280450184804e-06,-1.1064968745835e-06,-16.230750345827,74.39848403846,3.2598451854007,1.6229166666667,50400.0,1,1100.0,530.0,0.2,17.0
2345,50565600,585.25,-0.0004225191594807,0.0004958748808777,-7.3355721396972e-05,-2.6322079598473e-06,3.7438994630932e-06,-1.1116915032459e-06,-16.231715530851,74.472482759002,3.2640846403534,1.6256944444444,50400.0,1,1100.0,530.0,0.2,17.0
2349,50652000,586.25,-0.0004230910102195,0.0004965503373081,-7.3459327088609e-05,-2.6428970996267e-06,3.7597999489727e-06,-1.116902849346e-06,-16.229381654366,74.563506529508,3.2760034388888,1.6284722222222,50400.0,1,1100.0,530.0,0.2,17.0
2353,50738400,587.25,-0.0004236625858082,0.0004972254798069,-7.3562893998685e-05,-2.6536153757145e-06,3.7757462423355e-06,-1.122130866621e-06,-16.230322060021,74.637439194395,3.280260866235,1.63125,50400.0,1,1100.0,530.0,0.2,17.0
2357,50824800,588.25,-0.0004242339408795,0.000497900373703,-7.3666432823467e-05,-2.6643629447803e-06,3.7917385647406e-06,-1.1273756199603e-06,-16.229675558049,74.720020513443,3.2883669677763,1.6340277777778,50400.0,1,1100.0,530.0,0.2,17.0
2361,50911200,589.25,-0.0004248050747882,0.000498575018152,-7.376994336388e-05,-2.6751398454334e-06,3.8077769819311e-06,-1.1326371364977e-06,-16.229016475784,74.802404579223,3.2964177269116,1.6368055555556,50400.0,1,1100.0,530.0,0.2,17.0
2365,50997600,590.25,-0.0004253759840573,0.0004992494090741,-7.3873425016816e-05,-2.6859461079629e-06,3.8238615477601e-06,-1.1379154397972e-06,-16.228219212613,74.884442784609,3.3044592195896,1.6395833333333,50400.0,1,1100.0,530.0,0.2,17.0
2369,51084000,591.25,-0.0004259466751568,0.0004999235539567,-7.3976878799976e-05,-2.696781793116e-06,3.8399923591134e-06,-1.1432105659975e-06,-16.227537907637,74.967142673178,3.3126797999982,1.6423611111111,50400.0,1,1100.0,530.0,0.2,17.0
2373,51170400,592.25,-0.0004265171415749,0.0005005974451724,-7.4080303597488e-05,-2.7076469157293e-06,3.8561694463995e-06,-1.1485225306702e-06,-16.22682907927,75.04894124703,3.3205797732215,1.6451388888889,50400.0,1,1100.0,530.0,0.2,17.0
2377,51256800,593.25,-0.0004270873877869,0.0005012710877605,-7.4183699973591e-05,-2.7185415360305e-06,3.8723929067032e-06,-1.1538513706727e-06,-16.226138771717,75.131238037966,3.3286707113765,1.6479166666667,50400.0,1,1100.0,530.0,0.2,17.0
2381,51343200,594.25,-0.0004276574150981,0.0005019444832799,-7.428706818178e-05,-2.7294656950116e-06,3.8886628080073e-06,-1.1591971129957e-06,-16.225435326578,75.213669677696,3.3368326300951,1.6506944444444,50400.0,1,1100.0,530.0,0.2,17.0
2385,51429600,595.25,-0.000428227220208,0.0005026176277653,-7.4390407557269e-05,-2.7404194258117e-06,3.904979209217e-06,-1.1645597834053e-06,-16.224765942724,75.295552513153,3.3447733446627,1.6534722222222,50400.0,1,1100.0,530.0,0.2,17.0
2389,51516000,596.25,-0.0004287968052115,0.0005032905237352,-7.4493718523692e-05,-2.751402771658e-06,3.9213421821283e-06,-1.1699394104703e-06,-16.224064762971,75.377694711047,3.3528530683668,1.65625,50400.0,1,1100.0,530.0,0.2,17.0
2393,51602400,597.25,-0.0004293662251233,0.0005039632357453,-7.4597010622012e-05,-2.7624159353342e-06,3.9377520207122e-06,-1.1753360853781e-06,-16.221767600323,75.468354687242,3.3647364410816,1.6590277777778,50400.0,1,1100.0,530.0,0.2,17.0
2397,51688800,598.25,-0.0004299353733057,0.000504635638142,-7.4700264836363e-05,-2.7734586454933e-06,3.9542083564709e-06,-1.1807497109776e-06,-16.222720168683,75.542166116845,3.3690625540778,1.6618055555556,50400.0,1,1100.0,530.0,0.2,17.0
2401,51775200,599.25,-0.0004305043006292,0.0005053077909239,-7.4803490294709e-05,-2.7845310887223e-06,3.9707114622437e-06,-1.1861803735215e-06,-16.222035940857,75.624038959849,3.3770668881495,1.6645833333333,50400.0,1,1100.0,530.0,0.2,17.0
2405,51861600,600.25,-0.0004310730091171,0.0005059796963962,-7.4906687279093e-05,-2.7956333110722e-06,3.9872614138343e-06,-1.1916281027621e-06,-16.221364250839,75.706064391793,3.3851257440863,1.6673611111111,50400.0,1,1100.0,530.0,0.2,17.0
2409,51948000,601.25,-0.0004316414981162,0.0005066513537044,-7.5009855588203e-05,-2.8067653529224e-06,4.003858279762e-06,-1.1970929268396e-06,-16.220665527732,75.787962990521,3.3931562967686,1.6701388888889,50400.0,1,1100.0,530.0,0.2,17.0
2413,52034400,602.25,-0.0004322098204595,0.0005073228250969,-7.5113004637394e-05,-2.8179274076866e-06,4.0205023416956e-06,-1.202574934009e-06,-16.218267435924,75.878256803957,3.4050360100439,1.6729166666667,50400.0,1,1100.0,530.0,0.2,17.0
2417,52120800,603.25,-0.0004327779242223,0.000507994049271,-7.5216125048662e-05,-2.8291193644697e-06,4.0371934555628e-06,-1.2080740910931e-06,-16.217600234903,75.960144402409,3.4130760227047,1.6756944444444,50400.0,1,1100.0,530.0,0.2,17.0
2421,52207200,604.25,-0.0004333457556919,0.0005086649628052,-7.5319207113348e-05,-2.8403411068686e-06,4.0539314698184e-06,-1.2135903629498e-06,-16.218601303778,76.033460674389,3.4172550150395,1.6784722222222,50400.0,1,1100.0,530.0,0.2,17.0
2425,52293600,605.25,-0.0004339133675158,0.00050933562781,-7.5422260294202e-05,-2.8515928273489e-06,4.0707166653389e-06,-1.21912383799e-06,-16.217891667875,76.115144735796,3.42527322781,1.68125,50400.0,1,1100.0,530.0,0.2,17.0
2429,52380000,606.25,-0.0004344808151373,0.00051000610953,-7.5525294392697e-05,-2.8628747299004e-06,4.0875493391019e-06,-1.2246746092015e-06,-16.215567140224,76.205425092167,3.4371403819579,1.6840277777778,50400.0,1,1100.0,530.0,0.2,17.0
2433,52466400,607.25,-0.0004350480438817,0.0005106763443359,-7.5628300454204e-05,-2.8741866571065e-06,4.1044292730617e-06,-1.2302426159552e-06,-16.214860207474,76.287228437616,3.4452216025592,1.6868055555556,50400.0,1,1100.0,530.0,0.2,17.0
2437,52552800,608.25,-0.0004356150007408,0.0005113462688295,-7.5731268088719e-05,-2.8855285274301e-06,4.1213563727914e-06,-1.2358278453613e-06,-16.215852799147,76.36036930621,3.44938601003,1.6895833333333,50400.0,1,1100.0,530.0,0.2,17.0
2441,52639200,609.25,-0.0004361817408993,0.0005120159471077,-7.5834206208434e-05,-2.8969005813654e-06,4.138330995182e-06,-1.2414304138166e-06,-16.215127491754,76.442053217224,3.4574659460394,1.6923611111111,50400.0,1,1100.0,530.0,0.2,17.0
2445,52725600,610.25,-0.0004367482646207,0.0005126853803703,-7.5937115749572e-05,-2.9083028200566e-06,4.1553531442295e-06,-1.2470503241729e-06,-16.214479901771,76.523746499991,3.465492084505,1.6951388888889,50400.0,1,1100.0,530.0,0.2,17.0
2449,52812000,611.25,-0.0004373145719573,0.0005133545685659,-7.6039996608576e-05,-2.9197352858861e-06,4.1724228909388e-06,-1.2526876050526e-06,-16.213813482603,76.605401907958,3.473537217271,1.6979166666667,50400.0,1,1100.0,530.0,0.2,17.0
2453,52898400,612.25,-0.0004378806595072,0.0005140235077257,-7.6142848218473e-05,-2.9311980073289e-06,4.1895402861475e-06,-1.2583422788186e-06,-16.21299374839,76.686736240616,3.4815880858368,1.7006944444444,50400.0,1,1100.0,530.0,0.2,17.0
2457,52984800,613.25,-0.0004384465316602,0.0005146922028877,-7.6245671227482e-05,-2.9426910369803e-06,4.2067054147726e-06,-1.2640143777923e-06,-16.212373895883,76.768343559251,3.489607851066,1.7034722222222,50400.0,1,1100.0,530.0,0.2,17.0
2461,53071200,614.25,-0.0004390121858189,0.0005153606510472,-7.6348465228331e-05,-2.9542144061599e-06,4.2239183322897e-06,-1.2697039261297e-06,-16.211705433186,76.849601663275,3.4975238387245,1.70625,50400.0,1,1100.0,530.0,0.2,17.0
2465,53157600,615.25,-0.0004395776268563,0.0005160288568431,-7.645122998675e-05,-2.9657681964641e-06,4.241179169205e-06,-1.2754109727409e-06,-16.21107584298,76.93124482177,3.5055858151219,1.7090277777778,50400.0,1,1100.0,530.0,0.2,17.0
2469,53244000,616.25,-0.0004401428502278,0.0005166968168667,-7.6553966638947e-05,-2.9773523783227e-06,4.2584878843489e-06,-1.2811355060261e-06,-16.210381029604,77.012619300916,3.513600194875,1.7118055555556,50400.0,1,1100.0,530.0,0.2,17.0
2473,53330400,617.25,-0.0004407078551557,0.0005173645290712,-7.6656673915455e-05,-2.9889670207955e-06,4.2758445916776e-06,-1.2868775708821e-06,-16.209605555749,77.093749020981,3.5216076194474,1.7145833333333,50400.0,1,1100.0,530.0,0.2,17.0
2477,53416800,618.25,-0.0004412726457456,0.0005180319982913,-7.6759352545639e-05,-3.0006121731767e-06,4.2932493712098e-06,-1.2926371980331e-06,-16.208967393383,77.175201486959,3.5296270540756,1.7173611111111,50400.0,1,1100.0,530.0,0.2,17.0
2481,53503200,619.25,-0.0004418372736344,0.0005186992853402,-7.6862011705746e-05,-3.0122880338175e-06,4.3107025126795e-06,-1.298414478862e-06,-16.20664421718,77.264904505759,3.5414350990901,1.7201388888889,50400.0,1,1100.0,530.0,0.2,17.0
2485,53589600,620.25,-0.0004424016312823,0.0005193662634093,-7.6964632127054e-05,-3.023994315803e-06,4.3282036245156e-06,-1.3042093087126e-06,-16.207531565136,77.33757569334,3.5456361086038,1.7229166666667,50400.0,1,1100.0,530.0,0.2,17.0
2489,53676000,621.25,-0.0004429657736844,0.0005200329972871,-7.7067223602674e-05,-3.0357312245254e-06,4.3457530057769e-06,-1.3100217812515e-06,-16.206858903265,77.418803281249,3.5536441031599,1.7256944444444,50400.0,1,1100.0,530.0,0.2,17.0
2493,53762400,622.25,-0.0004435297553057,0.0005206995511004,-7.7169795794671e-05,-3.0474989665922e-06,4.3633509577908e-06,-1.3158519911986e-06,-16.204596345359,77.508510249056,3.5654358922633,1.7284722222222,50400.0,1,1100.0,530.0,0.2,17.0
